Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Oklahoma City,Oklahoma,28/04/2024,P3,38445.46546,138919.3868,21474.60794,257739.0798,1857.555817,63505.64391,2929.847694,13097.73906,2245.283242,17363.93327,322.2812699,4182.470162,41169.69416,148541.5148,21469.80175,285674.7206,3380.557458,76511.7186,21155.38631,87053.65965,15167.79366,119796.1481,856.0817618,25628.55562
Phoenix/Tucson,Arizona,28/04/2024,P3,150783.9972,706729.6024,112410.4765,988442.1148,2041.652468,262374.5078,16573.59728,88327.30632,13978.49669,107431.4338,471.7593474,24362.0684,140796.5052,639147.8089,90841.07987,991564.2306,3804.8141,279523.3605,49360.98558,227482.3354,38565.44926,297918.2278,902.2137351,62161.17567
Birmingham/Montgomery,Alabama,28/04/2024,P3,114342.8571,0,0,802913.52,1851.715282,238414.9731,8300.407946,0,0,55283.03576,329.5853797,11508.1038,162561.771,0,0,1110815.293,3641.829338,368116.9631,58677.12863,0,0,353338.293,821.5660827,73435.9589
Seattle/Tacoma,Washington,28/04/2024,P3,62439.6013,0,0,447383.6239,1989.715271,112766.0608,6658.199889,0,0,45988.53086,441.680514,9291.959035,71918.96001,0,0,514327.3027,3769.491018,142487.9585,14090.50357,0,0,90246.71334,803.6165169,17911.22068
Boston,Massachusetts,28/04/2024,P3,78921.1696,0,0,598152.167,1635.646741,159145.4818,9693.154558,0,0,66925.18956,391.1464489,13681.59319,102801.4832,0,0,798735.6736,3251.755291,210047.6065,63197.12445,0,0,420918.3351,926.3573095,82776.63198
Las Vegas,Nevada,28/04/2024,P3,57842.58649,252837.3067,40680.88878,379106.7645,1897.229051,103628.8057,5230.373426,29795.27303,4640.498402,33817.60412,445.5192259,7389.020636,57633.93005,260907.2155,35785.01078,416136.8062,3629.008747,118348.8973,15845.59793,72998.62124,11753.94522,97027.9132,865.3255714,19767.2839
St Louis,Missouri,28/04/2024,P3,66139.08328,299401.2035,44875.15314,444397.7978,1764.731509,110376.254,4141.84691,12077.21135,2005.038048,27080.31911,304.8777621,5816.626577,73647.40352,311044.0088,45309.13999,511123.6757,3300.6172,149672.792,30581.05448,106534.7899,17643.26422,189710.3369,886.4557131,37876.22162
Des Moines,Iowa,28/04/2024,P3,26764.86131,0,0,173375.1045,1823.458511,38347.54209,1555.47747,0,0,10680.74745,421.9580815,2118.315003,28473.97304,0,0,189373.3831,3619.030109,52824.34989,12933.01356,0,0,77434.74108,978.4479062,14869.66461
Jacksonville,Florida,28/04/2024,P3,42898.6118,150482.6022,24040.31694,306051.5672,1802.956984,89428.91539,4684.687408,17580.33536,2709.488109,33682.67662,412.9113728,6389.578704,60573.40618,227826.3088,39657.35605,399483.5972,3534.306982,138670.8555,30234.79442,103101.0686,20271.87241,177150.8774,914.0539515,36726.45208
Peoria/Springfield,Illinois,28/04/2024,P3,51262.52257,233532.7415,33968.26706,353998.239,1833.300595,87152.48394,2940.710438,11387.80182,1886.843373,19271.68863,381.2958956,4144.447987,66427.20917,261080.371,38709.97318,455454.2101,3610.930455,128329.5811,21916.33996,84590.55302,14444.06845,134967.9354,872.4335505,27351.36423
Wichita,Kansas,28/04/2024,P3,28481.27233,0,0,180923.2119,1824.596632,44632.46606,1505.825073,0,0,8949.988371,374.2751178,2093.105664,25797.73575,0,0,172477.6637,3614.304315,47796.18804,13070.30081,0,0,72397.82636,953.9559783,15953.93763
Dallas/Ft Worth,Texas,28/04/2024,P3,187283.2054,763286.4823,110359.5912,1318492.754,2030.916724,345164.918,13425.53743,59378.30869,9988.253045,85203.69144,385.6376543,19146.58161,183022.147,648198.6113,91688.59202,1316411.012,3632.27473,382902.1157,71307.88867,292320.4848,49815.26675,433446.0536,891.1782446,89339.93925
Grand Rapids,Míchigan,28/04/2024,P3,51588.76161,0,0,349133.5127,1653.217396,86237.71766,3192.286985,0,0,20703.63446,407.2037343,4521.596424,49738.74733,0,0,345751.7664,3169.17515,96994.29382,20479.26807,0,0,121370.3101,856.687076,25393.86454
Milwaukee,Wisconsin,28/04/2024,P3,64789.896,308273.2544,45733.24767,443144.8676,1929.005917,117569.569,5797.815507,28754.45297,4920.366884,35259.67115,428.6758918,8000.016804,64502.70267,316750.7738,46416.9385,449864.1371,3512.331795,134349.929,31212.91812,137760.0592,25126.14438,179297.0767,927.2359753,37733.29884
Pittsburgh,Pennsylvania,28/04/2024,P3,50788.0206,0,0,370194.0978,1543.987119,95442.03363,4326.035498,0,0,27875.72022,359.6228453,6166.030221,62310.10116,0,0,454221.3055,3156.340296,128487.0951,31946.78732,0,0,198498.4941,821.0825656,40800.26102
Miami/Ft Lauderdale,Florida,28/04/2024,P3,91062.88125,349832.035,53129.77369,702445.9165,1707.81442,241530.7892,15498.18152,89065.63609,12714.18256,110190.0251,333.9173004,20604.48833,119715.0889,528194.5439,79163.42363,892462.2062,3261.634933,338556.6164,65875.46956,325534.7746,56272.50186,396367.2961,849.7030851,80754.26971
Tulsa,Oklahoma,28/04/2024,P3,30257.01561,107307.6031,15658.62137,207060.3118,1879.085817,50629.9051,2057.49103,9866.416845,1661.300131,12579.7407,343.7814092,2929.854534,33470.98699,116273.8738,16908.88346,233813.3915,3625.281688,63051.58467,16323.79052,57002.59616,9788.724161,96433.80981,874.6443622,19800.98816
Chicago,Illinois,28/04/2024,P3,200812.0756,756075.3673,119157.9881,1382218.523,1910.138208,381976.0214,14293.25465,61634.64355,9623.243137,97876.8159,395.6576297,20311.95423,213343.2687,955831.0722,134583.3489,1543801.536,3425.955747,482961.3319,59861.63769,207579.5297,34146.9708,387545.2484,842.576378,75724.45236
Providence,Rhode Island,28/04/2024,P3,15107.03312,0,0,117235.1355,1727.726701,32791.17689,1637.453671,0,0,11305.05701,394.2512614,2320.260429,18140.31627,0,0,144308.117,3404.415577,40310.26405,9397.345041,0,0,63335.49897,874.0621577,12358.72094
Syracuse,Nueva York,28/04/2024,P3,24687.64523,0,0,171701.7195,1663.915602,41445.68488,1942.210516,0,0,12106.92112,397.9160985,2726.737863,34573.28312,0,0,240906.4383,3469.43807,64714.73036,11772.87202,0,0,73087.52144,879.4044721,14862.965
Toledo,Ohio,28/04/2024,P3,61033.72277,0,0,406500.663,1856.457068,104205.9555,2861.2101,0,0,17447.2608,397.9025455,3950.236849,64112.54702,0,0,441341.6238,3819.473056,125666.3988,20484.19419,0,0,121263.4416,892.7322402,25990.36102
Los Angeles,California,28/04/2024,P3,374088.2701,1822520.812,282860.595,2505110.377,1994.345096,661405.0271,34253.60183,154294.4922,26072.39954,215056.0187,407.1456165,50059.83995,314541.6705,1256786.669,171474.2648,2385438.255,3538.494318,644005.2255,73675.28048,269113.6218,45623.15224,457141.52,807.1282393,94042.11977
Cincinnati/Dayton,Ohio,05/05/2024,P3,99286.65615,0,0,645874.446,2058.63271,181613.7265,5512.193082,0,0,33181.48809,451.8127549,7577.093689,103262.8706,0,0,712073.2193,4066.185073,211031.4199,41470.9696,0,0,240737.7957,999.2486142,53271.8157
Sacramento,California,05/05/2024,P3,54855.02908,0,0,384943.0391,2007.721456,91166.02361,7826.917542,0,0,47682.5468,403.5821081,11159.05008,67693.62381,0,0,487840.0514,3604.853503,130672.3,23173.09869,0,0,135863.4916,880.1633608,29878.10363
St Louis,Missouri,05/05/2024,P3,65243.94083,283515.507,44037.36472,444838.2346,1804.106588,108182.0791,5928.287032,29748.64509,5077.081256,35095.80549,308.1026382,8343.461896,77003.07604,399931.2346,57864.37029,549452.5625,3323.998517,154981.1257,42451.01896,194450.2102,33851.4215,243978.8456,890.9896634,53901.65418
Jacksonville,Florida,05/05/2024,P3,38199.3125,137750.2765,22239.71664,277654.2459,1834.784298,84631.25839,8324.333967,42860.75172,7700.436397,47175.02234,416.4505073,12033.76336,48134.71168,199442.9497,29104.60822,364039.4079,3546.228838,117124.6756,41409.85634,188442.9378,36393.60652,219093.4772,922.1340921,55833.75603
Knoxville,Tennessee,05/05/2024,P3,33777.87863,170293.1916,25870.13936,229608.6018,2032.591024,61116.60916,3097.735116,15852.69477,2808.898099,17905.30243,399.63831,4427.690439,44553.91492,220727.7272,31705.15104,317308.1474,4078.548725,89560.30553,19341.71963,98201.09311,17315.22919,110253.4664,926.9673657,25357.69607
New York,Nueva York,05/05/2024,P3,212504.602,954565.9691,142365.4821,1557441.034,1377.016993,412948.754,36495.32838,161133.4951,27764.19644,225517.2205,344.1664007,51975.8432,233781.0229,1211132.556,154468.1907,1905746.82,2638.450172,492521.4793,160922.7682,721103.9107,123414.6094,989186.4488,773.678041,214542.3878
Wichita,Kansas,05/05/2024,P3,33375.56157,0,0,207381.4125,1972.940661,52570.09859,1545.298961,0,0,8845.200666,383.4847852,2169.008915,29115.20892,0,0,190537.6556,3704.180105,54630.5082,13864.101,0,0,75458.03237,959.2031427,17092.05493
South Carolina,Carolina del Sur,05/05/2024,P3,135648.0738,0,0,962889.5987,1846.250665,292245.9535,18427.12276,0,0,98824.58689,350.283686,26437.83572,180252.3242,0,0,1323398.801,3496.06463,437604.1302,101965.2597,0,0,550798.2405,851.1162894,136166.9445
Dallas/Ft Worth,Texas,05/05/2024,P3,189600.1312,815486.4407,124816.9765,1322905.691,2029.898192,350679.232,14813.04783,77938.33512,12886.98065,90499.44366,388.0247247,21164.84737,199860.1996,909332.3186,134849.3716,1394840.092,3646.875034,418290.2361,77476.93515,355155.4488,60386.94572,459486.5899,891.8219066,97733.17026
Cleveland,Ohio,05/05/2024,P3,44426.36097,0,0,318624.2136,1610.764532,88943.70866,5598.674701,0,0,33547.18079,374.7691133,8012.925101,50859.95143,0,0,383326.4382,3248.151684,112154.0254,27272.06249,0,0,159307.6362,838.367638,36364.54348
Grand Rapids,Míchigan,05/05/2024,P3,51190.77688,0,0,347180.884,1685.405466,83960.36427,3201.694832,0,0,21028.04478,398.8774216,4511.632797,50231.59483,0,0,355053.7031,3182.840433,94953.44277,20751.44849,0,0,120506.0919,857.1677481,25184.3873
Milwaukee,Wisconsin,05/05/2024,P3,74764.64376,375524.9448,59174.27484,498522.0882,1982.037713,134755.9932,6308.333975,30992.4252,5327.751079,38288.82798,430.508761,8802.187294,68141.39816,365280.7495,54612.12226,473230.6704,3565.786997,141170.2232,32762.79293,154536.5377,27538.49231,188549.2414,918.3325962,40054.13638
Pittsburgh,Pennsylvania,05/05/2024,P3,60218.13033,0,0,415492.3276,1594.951982,110640.3258,6444.335363,0,0,38033.71037,357.0716465,9292.681531,66823.7916,0,0,484655.668,3152.817975,134693.9018,45108.46521,0,0,260624.922,832.1057374,59199.27077
Atlanta,Georgia,05/05/2024,P3,116375.4937,0,0,855608.4802,1979.019222,264374.9723,18465.27621,0,0,96627.79302,432.4841562,26328.60761,161196.3993,0,0,1221568.926,3852.790097,395964.586,87920.22482,0,0,456473.5085,929.6597387,116617.2428
Denver,Colorado,05/05/2024,P3,106661.4148,529666.3607,81258.87457,718378.468,2028.372858,172417.7259,15642.42154,86160.38801,14438.34115,93833.30172,471.5379083,22382.429,122341.2993,651705.5965,97178.38112,837504.729,3825.90469,228964.0213,51274.36691,248771.1744,43597.91873,289612.3454,990.3354217,64373.77375
Tulsa,Oklahoma,05/05/2024,P3,32353.99558,128182.097,19666.05617,224108.3733,1923.22202,53146.43023,2328.777694,10518.06717,1752.435068,14405.78854,351.701899,3287.742033,43613.82365,187251.6348,28980.04351,297761.0746,3653.523526,83232.35275,17240.84093,61368.09855,10477.17145,101293.5063,870.3946027,20953.29446
Phoenix/Tucson,Arizona,05/05/2024,P3,162940.2063,785027.5398,125214.4119,1070013.373,2074.88129,283786.0755,23837.71625,120462.8636,21333.96563,138432.5216,487.9738559,35078.62764,179089.5726,954555.6014,146031.7566,1195906.851,3846.406781,359037.4718,64678.9483,309814.9101,55140.15649,370584.0878,911.2236997,83730.43187
Providence,Rhode Island,05/05/2024,P3,15605.51479,0,0,126880.6193,1785.742146,34193.66013,1885.486483,0,0,12408.02191,390.8316625,2655.796637,25196.64587,0,0,186182.3415,3557.711086,55144.94929,10922.17356,0,0,70248.29146,879.2747786,14178.15579
Spokane,Washington,05/05/2024,P3,17439.8043,92140.95884,14581.50907,114867.9501,2264.448114,29053.16287,2383.774543,12698.94779,2251.037163,13621.52428,470.5062482,3393.883029,19138.84867,96306.68702,14945.08374,128445.0736,4120.424008,36697.18428,4480.482945,23060.72155,4121.237097,25535.2097,851.7173548,5748.575799
Detroit,Míchigan,05/05/2024,P3,128684.4515,0,0,852740.6342,1772.245338,226701.3129,7501.859796,0,0,46142.88117,375.2104964,10623.1579,126453.9294,0,0,902573.9306,3375.84972,255981.1959,53933.77053,0,0,306902.3374,908.6124464,68822.78306
Las Vegas,Nevada,05/05/2024,P3,59766.53101,271533.4033,43778.05146,397790.3619,1901.901414,107447.3022,7503.652932,38505.20024,6769.196998,43414.94287,468.4545435,10713.83039,73715.97563,391705.0855,59286.8963,503443.4737,3650.44895,149839.5954,20963.64717,96209.12151,16421.66181,123099.8062,876.3943542,27068.50537
Louisville,Kentucky,05/05/2024,P3,51923.75515,0,0,340413.238,2122.733181,92545.56041,3585.669614,0,0,19116.82003,380.5326058,5063.167992,65940.08679,0,0,382045.6338,3942.135066,134345.3723,27871.46727,0,0,149628.3801,969.3615866,36224.99507
Peoria/Springfield,Illinois,05/05/2024,P3,56514.20082,266674.1756,39986.84171,391303.4518,1898.264821,95744.38166,3575.133686,18752.26362,3066.621026,22083.44968,382.3454203,5068.101304,68279.9403,303612.4909,45386.74559,468765.1048,3615.84045,130130.8247,25047.63912,125567.1438,20982.95367,148719.4403,875.0126632,31747.33708
5 Boroughs New York City,Nueva York,05/05/2024,P3,57758.24108,312570.0963,40515.0659,479583.2413,1044.255819,128799.4789,9572.690563,46379.095,6732.974419,68040.19708,212.7101043,13802.62144,64172.42447,335304.1,39892.48683,570071.5637,1842.512789,153343.854,33549.98965,146774.9856,21986.57385,234046.7668,537.4702247,46724.18951
Roanoke,Virginia,05/05/2024,P3,80389.92326,0,0,544167.9542,1845.732206,143098.5085,5094.775451,0,0,29401.15196,347.0967608,7261.356881,91277.76889,0,0,643537.5576,3677.058904,182786.8624,36506.66621,0,0,211889.0147,867.4895686,48149.81025
San Diego,California,05/05/2024,P3,57308.59135,317276.7585,45003.6193,420522.6301,1970.151903,102853.9357,13572.97708,69198.32364,12145.03932,78492.68869,426.0615897,19807.10727,81992.82477,404792.5573,62070.03977,556332.4303,3672.209763,170059.2376,25271.88426,118038.6182,20645.00001,147929.3903,882.5431563,33157.85406
Houston,Texas,05/05/2024,P3,158204.3496,693659.4392,110416.3426,1063038.706,1851.905554,316306.3682,9237.986211,48131.94086,8293.094987,54206.57807,284.4180237,13393.69296,153962.2101,713070.5605,107270.3966,1061628.609,3342.280008,339848.902,60162.19955,236361.7718,41711.83994,347583.2673,864.5043889,75956.54055
Kansas City,Kansas,05/05/2024,P3,54750.30115,239266.6721,37905.78097,379274.5303,1867.934479,85202.15092,5594.849158,30991.28572,4837.108517,36012.89433,404.0397329,7930.618814,73224.99161,366895.0366,56652.90656,493721.9814,3519.521001,141450.6097,35018.18318,161747.7141,25647.49803,216339.0219,940.7786306,43096.80202
Miami/Ft Lauderdale,Florida,05/05/2024,P3,75198.90981,281726.974,39816.85763,618572.5902,1735.524766,225325.9966,25640.93966,128315.0035,23528.31111,144090.789,350.9634759,36603.37491,96123.46185,456481.3735,57393.20708,819706.6771,3260.428087,303529.1533,88221.47297,434702.2144,81993.71247,476917.2195,842.5246161,120626.415
Nashville,Tennessee,05/05/2024,P3,58430.42307,0,0,408913.4959,2062.219346,111271.4718,5781.099971,0,0,32098.11026,375.2775859,8201.901959,63759.68143,0,0,458800.8819,3772.996046,137582.74,34661.6006,0,0,187374.555,903.5978597,45210.53784
Oklahoma City,Oklahoma,05/05/2024,P3,42701.8279,157693.3027,24894.95558,289509.5852,1889.515537,69081.79386,3576.051798,17338.45529,2852.960625,21826.52801,326.7390893,5088.224296,51546.902,215739.0637,36104.42927,322350.9964,3394.27486,97605.08681,24716.50731,98399.20386,16952.8344,141154.4314,849.0914167,30185.10875
Birmingham/Montgomery,Alabama,05/05/2024,P3,106854.7077,0,0,765991.7574,1861.924171,233788.4836,10500.83179,0,0,58255.99502,328.0993158,15017.24115,155703.2773,0,0,1092651.859,3634.71263,362299.877,68342.69336,0,0,372793.035,825.7595515,90314.89221
Syracuse,Nueva York,05/05/2024,P3,24869.68971,0,0,182216.8745,1709.709487,43053.21686,2642.65588,0,0,15157.33885,395.4268804,3789.889558,34815.19466,0,0,247683.9424,3460.155176,67094.67291,15280.62873,0,0,90899.86041,886.4436665,19889.23097
Toledo,Ohio,05/05/2024,P3,68819.10566,0,0,446555.7201,1909.569323,117530.4526,3181.942271,0,0,19289.00426,399.3485379,4436.855827,68063.11822,0,0,465836.9628,3870.814871,132883.7923,21878.18389,0,0,129005.5116,899.7031671,28032.72523
Los Angeles,California,05/05/2024,P3,342134.8442,1834174.749,265153.8537,2457006.735,2049.179218,602131.2459,42186.4533,208025.3401,35408.41645,252684.3628,430.6467223,61402.696,457071.5425,2356106.535,364527.2503,3104022.785,3667.702969,934118.656,92333.7962,415942.8284,70944.17006,546669.8155,821.9578168,119177.9031
Richmond/Norfolk,Virginia,05/05/2024,P3,74524.5516,0,0,532330.5312,1760.923373,144365.2808,11294.35758,0,0,63141.05451,365.0800329,16218.87769,81649.65026,0,0,604579.9869,3248.667736,181487.8098,53047.54925,0,0,296668.3242,857.1494328,69877.08028
Buffalo/Rochester,Nueva York,05/05/2024,P3,48561.63881,0,0,364112.1873,1672.632864,90538.67115,6613.655706,0,0,36924.70428,396.8790959,9438.981529,73413.71711,0,0,538355.6055,3522.518333,149885.5772,38654.10443,0,0,217339.0573,903.1132666,50864.94887
Des Moines,Iowa,05/05/2024,P3,27721.93276,0,0,196128.8562,1934.705765,39889.36306,2285.194354,0,0,14399.62665,442.7205341,3248.798104,23291.36771,0,0,165839.232,3646.492,43057.54073,15777.67279,0,0,93132.3942,991.5080091,19260.29339
Mississippi,Misisipi,05/05/2024,P3,74216.24468,0,0,530012.0263,1962.814122,188856.0019,3761.788839,0,0,23982.52939,283.4663404,5317.73491,90400.69549,0,0,640897.098,3654.52991,257277.1438,24836.88573,0,0,156993.6281,729.8507684,32536.88669
Tampa/St Petersburg,Florida,05/05/2024,P3,74639.72546,277502.3301,44676.60125,547311.3473,1790.280214,157996.6358,20281.41516,104802.2115,19131.29864,113026.3183,399.6981833,29277.92838,100715.1239,533922.5005,71827.28777,780954.5707,3580.430976,232092.3789,96754.60241,457821.0552,88547.92869,505043.8756,922.3266346,130648.1259
Charlotte,Carolina del Norte,05/05/2024,P3,69934.32576,0,0,504838.7656,1831.072891,137089.1138,10421.44716,0,0,56432.27639,379.3082554,15052.89842,78057.75379,0,0,579528.8775,3286.838691,170110.8984,52868.94596,0,0,289336.404,895.0720903,70396.11552
Raleigh/Greensboro,Carolina del Norte,05/05/2024,P3,81399.89706,0,0,591250.3232,1786.930902,160309.9133,13248.33084,0,0,74856.80067,367.6174171,18978.24343,92306.62507,0,0,695891.8162,3284.348687,204673.4163,60733.13415,0,0,343983.9838,892.1477468,81029.49883
Harrisburg/Scranton,Pennsylvania,05/05/2024,P3,99030.70694,0,0,708486.687,1714.774536,180101.3309,9031.609805,0,0,57435.99645,370.5389267,12882.46618,74478.44366,0,0,567047.3608,3088.04855,151817.0375,58262.7509,0,0,361836.4975,883.076872,74922.68834
San Francisco/Oakland,California,05/05/2024,P3,71267.08114,431731.7773,57318.56321,555048.7743,1962.237051,133528.2542,12941.57066,75513.334,11461.98442,85898.95571,410.6459403,18410.11523,109832.5469,643842.9011,89179.77795,822642.7523,3596.911605,233803.5862,33013.16172,171146.9366,26987.11035,211488.7404,818.5011902,43238.68565
Boise,Idaho,05/05/2024,P3,15482.6934,0,0,105012.0732,2202.911729,25347.42553,2430.820545,0,0,13866.40851,534.6621368,3468.247213,21488.49133,0,0,142506.4034,4370.132249,41102.0048,5058.543327,0,0,27602.85062,862.1655368,6308.625082
Chicago,Illinois,05/05/2024,P3,221936.3728,1063834.697,160877.7124,1560882.116,1969.095638,427019.0054,18096.26494,86161.17503,14719.65272,111121.1638,408.0041437,25749.49671,237986.7962,1217138.251,187505.3725,1626825.646,3467.420014,498447.0437,74092.61934,310791.0282,53423.41497,450729.185,850.8420237,94583.06734
Portland,Oregón,05/05/2024,P3,85375.17898,511522.5132,77127.19108,580066.5234,2231.790282,145811.6219,9915.854178,50493.82866,9454.748768,53518.08598,502.2883038,14047.45469,88057.44045,494785.4197,77623.41157,579690.976,3977.395608,174704.6144,16125.01126,80220.73615,14905.78623,88331.5381,798.7715743,20831.77195
Salt Lake City,Utah,05/05/2024,P3,57095.30849,267410.6304,45091.07635,359349.1677,2005.22287,89067.9672,7463.033317,37737.40299,6997.785163,40688.32794,470.6159625,10646.84014,73374.488,359040.0144,55867.82463,484916.7076,4093.996544,132420.5755,19339.51377,80282.55492,16256.41189,97700.11414,830.801549,24413.51686
Columbus,Ohio,05/05/2024,P3,65359.84049,314317.0804,50165.92868,428606.5767,1857.74791,114233.7944,4878.092679,24560.5467,4187.080228,29281.53824,426.1684297,6762.736836,60746.69775,321168.3133,47239.40667,426060.0947,3778.598462,122423.5129,25974.37281,120112.9591,20822.50665,151133.6542,910.1880293,33553.56433
Memphis,Tennessee,05/05/2024,P3,45528.16028,216921.806,32808.12751,311968.5104,2150.755127,91150.03448,2024.374713,10313.16078,1709.190032,12423.13769,340.630354,2838.155878,39637.76929,209233.7055,30751.07052,278253.8556,3763.087557,98701.65411,13116.59236,61263.5856,10301.67005,76774.86715,799.2145392,16611.31422
Indianapolis,Indiana,05/05/2024,P3,73420.29549,356299.6297,56233.74066,487708.5728,1901.967795,128419.7339,4927.260197,23300.06864,3995.000231,29625.71074,429.2791261,6852.859514,74230.81444,381250.6687,56472.92172,513332.2991,3837.197877,146437.3784,29894.45038,137355.8445,24157.06789,171738.4511,924.7530661,37634.38567
Philadelphia,Pennsylvania,05/05/2024,P3,124978.293,0,0,848749.5559,1600.385467,228066.1215,14041.29892,0,0,87732.95514,401.7394844,20016.53475,94956.58524,0,0,737759.7277,2895.016071,188922.3868,80689.173,0,0,501367.5053,884.5889934,104652.9238
Albany,Nueva York,05/05/2024,P3,21596.38991,71275.50638,10424.73465,158598.9846,1586.411476,35490.5399,3091.957945,14310.56967,2652.193384,17091.97102,429.1182958,4434.35103,26963.38605,117616.1346,17519.00832,193233.7812,3210.119339,49223.37144,16781.98638,75595.70015,13056.7412,99775.72842,921.9246745,22007.65803
Green Bay,Wisconsin,05/05/2024,P3,23655.21795,0,0,153162.7728,1889.91049,38323.99878,1722.498018,0,0,10783.35797,433.5180702,2443.105247,24636.42796,0,0,161541.4344,3667.652342,47280.09399,10074.88996,0,0,58881.95567,917.3213066,12335.80631
Minneapolis/St Paul,Minnesota,05/05/2024,P3,80151.16087,403168.7947,60504.08343,559270.3721,1797.455344,124247.4624,9968.441069,54008.39174,8621.289788,62504.28845,383.0126194,14161.10197,71495.06703,348948.7527,50269.27096,514067.2648,3421.119625,137018.5076,51903.89271,240339.471,40058.11758,305829.6817,960.7406597,64221.92226
Hartford/Springfield,Massachusetts,05/05/2024,P3,52759.61529,0,0,406012.5814,1635.610927,107457.7639,6471.093269,0,0,39110.31262,398.822182,9131.856652,70695.61034,0,0,545902.7581,3225.392755,147424.8583,39567.80802,0,0,240028.4066,873.0306657,51745.41764
Omaha,Nebraska,05/05/2024,P3,40423.46476,0,0,270301.9594,2033.219074,61697.38954,3870.298965,0,0,24365.05463,439.5369726,5512.736571,38308.27044,0,0,265099.7017,3719.966406,69891.59566,23089.99493,0,0,134169.3027,987.9417484,27626.15695
Orlando,Florida,05/05/2024,P3,79879.72956,307860.6835,48033.9511,586081.1332,1835.8615,175211.4016,17440.48133,89885.90099,16430.82577,96882.61114,376.9373534,25226.44233,94904.69983,420840.8847,60164.97618,726930.3461,3518.772084,224635.541,88043.28484,404500.5578,78308.62901,461875.6471,903.4183066,118749.2905
Seattle/Tacoma,Washington,05/05/2024,P3,68498.5421,0,0,480435.4614,2099.369966,123532.0142,9935.251831,0,0,59592.97163,462.7564656,14067.37082,78468.01929,0,0,559220.5653,3857.791818,162871.0068,18416.1506,0,0,108050.776,818.3609254,23661.28133
Boston,Massachusetts,05/05/2024,P3,74353.19077,0,0,606659.2728,1669.562237,153506.8273,11043.713,0,0,71821.90785,385.7264088,15632.65181,117302.9331,0,0,893012.5933,3343.279832,246054.3738,77427.46861,0,0,470299.0789,932.6075098,100714.0179
Little Rock,Arkansas,05/05/2024,P3,28930.64583,0,0,196458.1932,2126.693001,54535.62983,1355.614409,0,0,8446.433233,276.7360456,1894.004224,26822.23771,0,0,185000.4609,3805.49705,59469.81361,9893.594517,0,0,58744.40513,847.0308199,12551.80026
Cincinnati/Dayton,Ohio,12/05/2024,P3,81235.2324,0,0,544662.4771,2017.584087,148574.6513,5806.787614,0,0,35792.45696,443.6249636,7975.42079,109583.1499,0,0,750428.9313,4075.610951,221427.874,42503.12993,0,0,251560.4793,999.1233673,54523.40743
Sacramento,California,12/05/2024,P3,55383.64719,0,0,403805.9945,2004.063484,91031.48762,6529.860272,0,0,40411.12899,383.6902067,9295.066244,67463.87278,0,0,506693.6474,3547.475613,128346.6253,20357.10546,0,0,122638.5887,879.9863194,25830.40338
St Louis,Missouri,12/05/2024,P3,74893.43518,347167.3538,56588.12393,487461.3433,1816.479291,121998.1673,4548.747538,20359.81981,3338.829414,28481.10673,291.148993,6384.718338,76041.03301,358493.4056,54165.67006,533146.2276,3295.653283,148889.9074,36300.61799,159832.4065,26928.70858,216012.4622,886.1400434,44628.3671
Jacksonville,Florida,12/05/2024,P3,36501.97099,127350.8574,19387.70174,272278.3053,1799.472917,84113.25266,4005.438699,14308.80245,2140.497923,29425.70474,377.0759886,5722.969913,76932.06612,390725.8324,64389.98444,493794.505,3579.960027,179917.277,21807.58249,85799.73726,12159.41934,156984.1,900.5653417,28635.06
Knoxville,Tennessee,12/05/2024,P3,30906.09655,149342.3801,23019.75427,208810.7171,1972.538688,55356.91587,2212.80151,9093.564101,1480.710016,14625.95574,367.4245681,3145.096422,50797.62181,273452.4178,41211.43402,344980.3147,4045.208676,101721.1852,15725.1135,63249.88013,10361.09451,98808.78597,915.8605946,20246.71818
New York,Nueva York,12/05/2024,P3,195053.0628,988238.221,130315.7375,1529715.469,1386.433967,379887.7471,37967.95619,192686.7976,30477.74744,246040.5557,337.9381181,54171.39285,244764.6864,1253815.556,167912.7995,1937856.017,2620.285872,517202.1092,177178.109,885636.8182,142365.66,1119835.245,774.8540648,235777.3019
Wichita,Kansas,12/05/2024,P3,30892.51889,0,0,194484.6173,1954.960978,46457.37032,1823.894173,0,0,10921.70729,391.2044875,2551.726981,33615.86359,0,0,216750.1203,3718.660231,61696.22551,15476.87916,0,0,86211.9193,954.8747449,18849.16963
South Carolina,Carolina del Sur,12/05/2024,P3,129911.7729,0,0,950407.9912,1860.625642,281551.5212,12414.59481,0,0,84143.02297,327.0103772,17656.77561,237560.8617,0,0,1570898.953,3533.586966,563010.8986,73830.02336,0,0,490390.0384,842.445603,96088.68421
