Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Chicago,Illinois,25/12/2022,P2,269436.5703,1301120.074,205440.123,1717082.791,1688.505867,485745.0339,20063.71658,75406.75963,13100.09487,119498.6171,321.4900373,29568.11462,319802.914,1331008.906,231553.0844,1938717.266,3468.766734,648753.0892,135667.3148,466951.3368,90565.00113,747961.8281,934.529788,173932.3314
Little Rock,Arkansas,25/12/2022,P2,37293.82799,0,0,225280.1939,1803.479686,62947.47697,2586.426025,0,0,15231.39803,356.7997402,3813.019455,36348.86562,0,0,227963.8916,3901.841158,73326.78683,24508.36065,0,0,133482.297,974.7678982,31758.03363
Indianapolis,Indiana,25/12/2022,P2,100732.2797,484037.6634,81660.76725,600400.7841,1746.305288,163037.8125,7605.494759,31573.3917,5911.762606,41669.82451,358.7013064,11194.4206,117931.4591,546786.9212,90766.15964,712711.5927,3917.711772,218125.902,71993.04618,300783.5744,57250.15812,377722.5557,985.1959508,95090.61633
Tampa/St Petersburg,Florida,25/12/2022,P2,99923.34793,393705.8192,69448.98667,595845.6825,1592.242061,188737.4861,11905.90932,41292.50592,5425.741458,85558.41764,336.6385676,17400.34842,151353.6,679862.9926,107964.2735,976550.2905,3422.414422,312259.1337,96155.1082,438257.1975,71970.06727,586350.4979,999.3115897,121820.9594
San Francisco/Oakland,California,25/12/2022,P2,80588.54189,449262.9669,68513.9097,542486.4252,1681.009891,146004.5704,10102.26007,19037.27966,2906.521345,69809.40458,337.5925656,14837.68058,142741.8448,773483.0021,117152.7595,975185.1379,3400.165882,273832.6789,43979.14023,121792.1256,22701.9775,262769.1825,971.1150032,54498.20155
Phoenix/Tucson,Arizona,25/12/2022,P2,177478.9556,785560.9464,140865.3414,1017281.257,1608.282674,290172.2793,26108.22937,100654.4422,18905.39461,145793.8413,431.1764835,39672.04409,239231.1499,1175749.277,203057.6634,1407697.429,3703.377114,456601.7577,109190.6908,451654.7313,85019.66825,582471.3236,1016.419617,142220.0366
Sacramento,California,25/12/2022,P2,60939.11323,0,0,383652.2609,1659.712433,99433.33497,7156.771334,0,0,44355.72345,367.5032948,10258.50044,96252.31254,0,0,613570.4676,3458.484691,175513.246,33146.93595,0,0,186580.6677,1000.047954,41044.37414
Des Moines,Iowa,25/12/2022,P2,37187.40492,0,0,210602.8741,1771.85863,54038.48362,1842.99997,0,0,11887.95592,346.3040079,2752.038025,29027.08076,0,0,184442.7372,3609.933799,50744.33981,26786.8562,0,0,139880.1178,1068.074757,31542.98947
Jacksonville,Florida,25/12/2022,P2,44627.11145,175015.6108,30623.39442,272386.3939,1606.882396,88463.91485,4524.566536,9688.3581,1398.494586,32498.28755,355.753683,6708.569082,64799.85569,290716.1646,45905.39737,422019.968,3431.972333,138582.6197,40365.57512,179368.0295,30014.37873,244812.3661,989.6430776,51626.38481
Louisville,Kentucky,25/12/2022,P2,53621.11037,0,0,324556.251,1750.607972,88718.62014,3898.54155,0,0,21232.26429,344.2235382,5725.79451,70788.01187,0,0,425773.998,3932.773923,136538.7984,44079.56454,0,0,231365.468,968.6380622,58248.54617
Peoria/Springfield,Illinois,25/12/2022,P2,72147.50473,299809.2774,51374.35477,431880.6552,1699.885637,114659.825,4728.993819,18574.18865,3172.737059,27752.51208,332.3950956,7017.935625,96699.81558,384147.2116,62762.41388,595399.3764,3622.861073,177032.9245,59275.8561,223167.7628,42402.34211,316481.6264,969.7058724,75354.58381
South Carolina,Carolina del Sur,25/12/2022,P2,140661.6747,0,0,896280.4296,1570.585377,274711.6828,14531.74776,0,0,94085.38603,303.8256071,21459.00143,220672.8229,0,0,1464949.905,3469.961008,476482.0027,144993.4436,0,0,852850.3523,943.7178742,188163.6865
San Diego,California,25/12/2022,P2,77790.2128,354808.2612,63126.51866,466412.4546,1742.435468,133394.4327,11400.20799,29213.79072,5370.08968,69235.10254,384.6808723,17477.8776,105211.498,521992.1709,89733.90173,633377.8685,3462.980859,211862.2277,33000.3365,100933.4589,19117.10674,189781.1325,962.808988,42430.43333
Hartford/Springfield,Massachusetts,25/12/2022,P2,62705.01236,0,0,412706.05,1381.944479,113228.74,6558.172732,0,0,43424.33263,311.0773418,9562.762433,114496.0077,0,0,734809.2886,3129.243405,220619.3121,71334.45008,0,0,430067.5551,974.4715931,92009.49784
Atlanta,Georgia,25/12/2022,P2,154628.8212,0,0,979026.7931,1695.52636,299905.0422,17264.62397,0,0,111466.5234,379.888791,25386.26341,237574.3718,0,0,1561468.027,3729.463915,506350.378,140071.6639,0,0,827023.7256,1010.790604,182599.6574
Boston,Massachusetts,25/12/2022,P2,96838.08898,0,0,657308.5712,1325.135588,179583.4497,12357.90643,0,0,76971.65847,300.3761089,18043.73555,162224.4907,0,0,1083564.171,3046.234956,314411.7216,139183.5865,0,0,806979.4602,993.4349084,184428.587
Wichita,Kansas,25/12/2022,P2,37624.49877,0,0,215053.9693,1820.195872,55592.16152,2855.320382,0,0,15231.03948,354.5567803,4195.693064,38927.3331,0,0,235063.3996,3903.827357,70346.31014,31748.55504,0,0,161016.9794,1046.451037,40214.95756
Charlotte,Carolina del Norte,25/12/2022,P2,74545.65093,0,0,488312.8665,1450.258428,137738.6449,8685.809122,0,0,54488.01559,285.5133662,12711.92062,95290.8927,0,0,656786.2086,3179.528158,190308.4666,79757.90915,0,0,455268.0587,964.983584,102404.5601
Miami/Ft Lauderdale,Florida,25/12/2022,P2,100842.6608,444988.4353,73167.95606,664492.8313,1527.352013,245632.3106,16861.48234,77132.68692,10340.667,124770.981,298.8736365,24656.05127,133926.5313,619673.8583,94275.74514,939091.0683,3154.182291,344529.5598,84360.13141,424956.5737,64604.70658,557767.5021,930.6783637,111783.699
Denver,Colorado,25/12/2022,P2,112102.29,488508.8706,80330.44529,674538.4194,1503.902179,171837.3383,19958.97471,77227.39311,13225.26198,118254.7149,418.4351239,29213.05517,167207.7873,765334.107,122068.3781,1044809.748,3535.713078,295391.3482,96172.13494,397327.808,74001.57352,520114.2548,1089.448835,121646.0429
Birmingham/Montgomery,Alabama,25/12/2022,P2,134012.8123,0,0,831743.4023,1705.765741,256320.7897,10655.83133,0,0,68914.24455,302.9045563,15804.12217,197581.6955,0,0,1237644.999,3495.026141,410514.2474,116218.1763,0,0,660427.8556,918.8037982,149715.3819
Los Angeles,California,25/12/2022,P2,492179.6881,2103288.656,379656.7178,2873367.313,1729.744805,835916.3358,38025.80576,121139.0497,22104.13848,223299.4967,361.7100087,57418.22607,644346.9435,3042223.938,536624.2559,3794740.923,3449.133729,1275092.865,133063.9533,448669.9013,84789.60928,732746.6806,878.3000297,168113.4732
Des Moines,Iowa,01/01/2023,P2,31932.28874,0,0,178321.4912,1632.569681,46791.98944,1749.325929,0,0,9452.91073,356.0443379,2610.990012,36294.18609,0,0,181458.4224,3490.101016,66806.7902,23606.27116,0,0,116932.5177,1032.168427,28253.25783
South Carolina,Carolina del Sur,01/01/2023,P2,125101.5434,0,0,805990.6194,1504.932432,252598.4675,14231.29838,0,0,90007.95148,286.8801041,20939.49953,246083.8739,0,0,1438245.349,3348.0741,547989.9384,121421.3952,0,0,706554.624,915.3251377,158529.5724
San Diego,California,01/01/2023,P2,74872.26065,376007.3774,66622.82569,440274.3831,1624.710042,129403.5284,13819.15928,59140.93023,11152.53401,75776.27398,392.0202282,20993.04659,87321.86209,463765.5956,73982.44878,559414.879,3315.968903,175866.4237,34670.57719,138280.7217,26704.17275,186858.7313,954.4171399,45672.27942
Miami/Ft Lauderdale,Florida,01/01/2023,P2,99881.18321,479361.7746,77002.87403,672951.5692,1459.086636,242518.3843,18183.00143,76445.38059,10645.1958,134301.199,314.3517548,26609.40819,173825.7256,823846.6548,140988.654,1094130.791,3130.3232,434913.8045,86323.38223,458180.5738,69876.78952,567546.7756,920.2275688,114175.4248
Denver,Colorado,01/01/2023,P2,99309.93246,457724.2589,73446.36618,617426.5258,1448.858795,154028.9879,17103.63182,76899.71655,14155.23299,94201.74881,413.8037478,24968.07951,133912.7836,647530.9653,103204.0141,854368.4582,3405.23912,242334.2287,71051.8442,327561.5216,64694.38106,362990.9099,949.4765571,89211.18826
Phoenix/Tucson,Arizona,01/01/2023,P2,162092.5583,817673.6831,139759.4884,969007.1813,1601.711876,269421.6302,22387.07624,84484.01541,17719.88215,114802.7078,434.9178846,34395.45783,192884.2488,975114.2315,159072.5179,1200841.862,3585.128285,366574.3742,97848.64832,377314.2713,82542.68251,469190.9429,980.5293022,126263.4777
Boston,Massachusetts,01/01/2023,P2,84213.96679,0,0,563453.8463,1268.07083,153480.8311,10938.28462,0,0,66119.82388,292.3592773,15963.14992,114905.9484,0,0,786801.8118,2897.490177,224572.3833,107979.753,0,0,614903.0489,952.8161211,143298.5359
Sacramento,California,01/01/2023,P2,67435.19003,0,0,397669.7984,1620.801471,111041.0372,8593.064899,0,0,49015.29763,380.0385415,12393.97121,75270.45747,0,0,513894.0857,3337.148228,138619.5676,32165.3851,0,0,175809.2047,998.2966568,40682.29191
Jacksonville,Florida,01/01/2023,P2,42589.41622,184297.22,32297.709,264946.0958,1550.223,85544.89843,4879.620271,10033.56374,1515.619792,35530.41294,358.0865863,7211.042818,74135.98081,343999.6285,60359.96727,445681.8544,3350.256541,162344.1167,37743.37759,166279.8233,27636.41127,233624.0892,970.2393382,48503.32689
Peoria/Springfield,Illinois,01/01/2023,P2,58128.2879,256751.5908,44848.08252,346480.1228,1596.084202,94006.73299,3527.701465,10966.25706,2036.824236,20465.00458,313.4646395,5201.267994,71852.8222,295468.8239,50988.39961,434546.9823,3409.575717,135143.6999,44817.90927,156967.8346,31497.97649,236728.7602,936.4021695,55871.73606
Wichita,Kansas,01/01/2023,P2,27056.48073,0,0,162351.5959,1695.86731,40647.40973,1959.253104,0,0,10790.12564,327.8321552,2879.185751,29526.61542,0,0,179207.8289,3678.280623,53913.48709,25633.5,0,0,123492.082,1029.024083,31414.13042
Birmingham/Montgomery,Alabama,01/01/2023,P2,111773.7403,0,0,695669.847,1535.908611,221320.3037,7852.111819,0,0,51507.84433,275.5733949,11630.88771,168123.7392,0,0,1005578.309,3318.120719,363499.5562,86003.82313,0,0,497177.1594,848.8366729,111686.8356
Los Angeles,California,01/01/2023,P2,480194.0547,2278818.488,421987.2166,2709802.102,1652.944142,821196.897,41061.61926,186238.1686,34716.5919,227380.3972,374.305936,62131.17018,520737.4978,2609290.027,439513.7213,3209673.154,3333.209853,1034614.104,129830.6139,537153.0298,104465.5132,680876.3002,853.875764,167088.7418
Tampa/St Petersburg,Florida,01/01/2023,P2,95369.87423,425982.8288,75806.77266,575299.2853,1520.704867,181712.9193,12007.66596,40430.99802,5779.183643,86685.4184,342.6934807,17527.25806,185697.4072,869177.9744,156748.6816,1084501.773,3357.738681,394082.5852,92079.86434,415437.2956,68815.44723,568281.7034,989.9727644,117259.0967
Charlotte,Carolina del Norte,01/01/2023,P2,68121.60677,0,0,455247.7417,1395.434819,129285.0691,9579.782816,0,0,54367.90411,270.4692056,13958.39058,120253.5446,0,0,682883.7046,3079.1087,252734.7653,67774.25482,0,0,374342.2112,944.1410741,87858.1591
Raleigh/Greensboro,Carolina del Norte,01/01/2023,P2,78188.45347,0,0,533357.2128,1450.815237,146597.4034,9836.892839,0,0,58021.98081,280.5766032,14540.38287,138047.1022,0,0,796325.9976,3132.71377,290868.5795,83071.29837,0,0,468267.8946,966.7259309,108592.7615
Kansas City,Kansas,01/01/2023,P2,65381.64684,262241.3357,49995.98944,378389.4911,1530.158346,98075.66351,5019.250415,19078.98634,3347.965909,29712.60022,355.7122477,7456.623196,87356.92375,366625.0778,67659.06826,502200.9108,3276.753444,156771.6284,55979.93027,223675.4408,45191.92916,286231.2427,1009.238841,66692.62052
San Francisco/Oakland,California,01/01/2023,P2,97403.28917,504024.5191,85712.46078,593299.2625,1648.298708,176142.7069,16336.10965,69569.8645,13706.12305,88765.34255,373.5766402,23934.98367,116080.6776,520891.8843,74646.10241,854134.3819,3374.449795,231748.3835,49128.5137,185609.9268,36818.75624,264743.314,972.6875565,64101.06132
Boise,Idaho,01/01/2023,P2,17043.60358,0,0,96851.18668,1784.775565,27806.92063,2603.276842,0,0,13641.85323,384.3019136,3828.104876,19944.92552,0,0,129828.0701,3835.873516,37022.34152,7246.713263,0,0,36408.14629,842.1305112,9302.970093
Indianapolis,Indiana,01/01/2023,P2,68694.46397,311396.6323,51776.50855,415344.0042,1624.712255,113492.6443,5000.583527,18281.9789,3474.075012,27138.166,347.2166334,7331.426088,80424.15585,329332.8385,54172.85779,499045.3081,3689.197371,152135.3683,54034.04996,212220.3814,42950.02635,272746.936,963.0415087,70942.33453
Louisville,Kentucky,01/01/2023,P2,36879.53416,0,0,234587.2655,1613.762839,63218.25232,2647.692754,0,0,14447.05411,314.4650107,3884.196822,50372.29089,0,0,307336.7339,3668.101738,98990.04512,32642.06159,0,0,163581.7949,936.8076048,42582.75421
Hartford/Springfield,Massachusetts,01/01/2023,P2,59734.51503,0,0,374906.8884,1343.402116,105448.3866,6631.34701,0,0,38971.95602,310.1385836,9648.480803,79429.90591,0,0,542471.0656,2966.456749,148530.693,66305.45076,0,0,365469.5265,964.7387767,85861.6287
Atlanta,Georgia,01/01/2023,P2,123340.218,0,0,790698.7386,1625.273783,251195.749,15733.72395,0,0,101584.3738,369.2036975,23088.96139,223513.5212,0,0,1338587.595,3610.29528,491661.7326,118899.7323,0,0,694007.7111,991.5020311,154198.669
Orlando,Florida,01/01/2023,P2,101489.9315,458851.2899,79971.11059,619966.8772,1433.476951,194145.4304,11219.85313,23895.20592,3751.79986,78549.03259,337.0558048,16344.40214,168175.8402,791571.0713,140746.9508,990822.7772,3177.162067,357703.6643,87053.21431,345659.3601,59188.6965,524864.4781,944.4962792,110120.8859
Chicago,Illinois,01/01/2023,P2,248694.4859,1268879.3,215603.8883,1518545.446,1604.555443,452007.5344,21440.93971,84675.11404,15848.50976,121462.9645,308.752185,31452.65568,303308.1926,1470069.299,262959.3455,1761096.222,3343.724952,626289.5869,130289.4088,529892.322,102968.8972,701176.4459,910.7276851,169821.8133
Little Rock,Arkansas,01/01/2023,P2,25230.54539,0,0,157222.8596,1750.329767,44908.24476,1626.254641,0,0,9200.209944,334.0816869,2398.991095,25961.05465,0,0,163411.1157,3642.708162,53924.55213,14351.72711,0,0,73975.76519,919.3692454,18581.27035
Sacramento,California,08/01/2023,P2,57051.91484,0,0,369033.5845,1620.36042,93092.43917,6817.589073,0,0,39388.35034,385.7480048,9867.06804,77220.33481,0,0,501461.8136,3392.09769,145623.26,25261.41875,0,0,136818.0793,961.821337,31773.15346
Des Moines,Iowa,08/01/2023,P2,29534.96082,0,0,171446.9684,1637.686873,45596.32815,1246.347734,0,0,8798.855073,375.9038394,1860.045472,29525.75189,0,0,162039.3664,3644.374142,53890.49197,14037.70192,0,0,80373.67553,1032.067791,16516.02855
Jacksonville,Florida,08/01/2023,P2,34019.36731,121008.7819,20359.61545,233115.9733,1489.444724,73812.8565,4843.550252,14588.21138,2219.536599,33135.27833,358.4715805,7163.502876,72849.96529,342649.0307,59104.21587,444204.1985,3310.721258,162342.6608,32941.68361,115073.4285,19893.12586,202380.6146,964.7507102,42858.31186
Wichita,Kansas,08/01/2023,P2,28212.25976,0,0,169141.1121,1640.099312,42643.36396,1422.751021,0,0,8267.488651,342.4920267,2094.91043,31769.8164,0,0,184040.6347,3741.706708,58622.82075,17022.9129,0,0,85475.86896,1015.148605,20528.45854
South Carolina,Carolina del Sur,08/01/2023,P2,146064.7378,0,0,867449.9701,1497.333596,300201.2138,11204.68669,0,0,73572.03272,277.7196122,16537.18054,217439.3801,0,0,1304356.877,3332.780123,493084.2856,88310.92481,0,0,520574.0029,879.334529,113980.9031
Denver,Colorado,08/01/2023,P2,92831.45958,433334.9576,70583.2486,581129.3011,1441.01516,142827.8379,12882.33852,51748.60232,8909.547568,74848.12219,368.4837617,18889.10081,136765.2067,680702.1717,114042.0191,836822.8047,3337.542873,249974.7184,53712.75614,221276.4888,42321.99227,282303.963,929.7020289,66767.49763
Phoenix/Tucson,Arizona,08/01/2023,P2,153216.7655,720938.5297,124377.3033,933969.7702,1586.987249,252497.9864,19215.00963,52195.12521,11108.29084,101668.3673,424.867528,29437.18133,191295.8647,865791.3638,149493.3714,1171883.332,3537.743089,366821.2572,72175.39524,253067.4227,54353.43433,353083.6045,988.2840375,92449.16702
Peoria/Springfield,Illinois,08/01/2023,P2,57555.92941,251123.2389,43363.68221,349421.8377,1524.517207,95745.11358,2927.210133,6486.097805,1105.814273,18131.65965,321.8623388,4333.010795,66302.84062,293238.3086,48957.06417,406245.4672,3369.338797,126746.2963,29801.93204,84773.60943,16203.15382,165511.1541,894.725911,37884.02575
San Diego,California,08/01/2023,P2,55677.65601,275811.5197,44498.673,358541.7323,1658.670466,99132.01455,9117.971759,35390.22736,5351.042063,59209.72507,394.60769,14071.03424,77570.02582,397557.6318,62852.41069,508428.1298,3346.511317,158950.2282,23842.97618,86783.54151,14597.30929,142680.4291,937.380396,30943.97825
Kansas City,Kansas,08/01/2023,P2,63078.26367,284860.0693,49914.55427,376684.1135,1501.823173,99577.33665,4012.595822,6794.79784,1034.378985,27343.06304,374.9913748,5954.586614,65006.47293,243978.7655,41953.51615,405362.0873,3170.195014,120666.3569,38227.02836,111151.5117,21275.86874,212260.7564,960.6281836,44358.00792
Miami/Ft Lauderdale,Florida,08/01/2023,P2,70681.22893,225133.6882,36068.66968,541673.3269,1343.397865,199530.3397,14898.23176,43407.43529,6562.835746,105767.8618,308.3165413,21775.82821,161860.7335,794489.2349,133430.3613,1035188.748,3071.926794,421724.6004,62583.07807,251808.2377,41403.23676,399936.926,891.5818716,82124.5584
Birmingham/Montgomery,Alabama,08/01/2023,P2,112711.5587,0,0,716495.0274,1535.129896,231972.5987,7225.180575,0,0,46463.23482,281.5174658,10711.16721,173337.0087,0,0,1049094.93,3450.878536,384265.9082,70530.66774,0,0,405461.3958,862.4269771,91766.14867
Los Angeles,California,08/01/2023,P2,333620.3072,1565044.267,265558.2677,2068226.278,1703.428945,583026.5117,26958.76265,93308.86822,14923.81268,172615.2749,358.5025949,41846.47362,399194.0701,1876760.488,295597.1681,2658482.38,3286.931113,791700.5543,87836.13453,287225.5784,51779.10161,501255.7012,828.5398432,111484.8086
Tampa/St Petersburg,Florida,08/01/2023,P2,67257.00774,229591.6026,39638.99515,453103.0849,1442.934864,136035.7905,10844.68333,33015.07748,5186.652369,73804.25786,345.9871612,15809.90901,171734.5962,806928.9508,142865.5891,1019231.563,3346.573584,372721.0002,72145.77422,258256.7289,45531.49219,434303.0927,976.8437572,92162.01573
Charlotte,Carolina del Norte,08/01/2023,P2,87432.5243,0,0,491389.4989,1397.447357,164864.087,6631.847107,0,0,42786.16514,245.0804762,9641.379032,97827.59776,0,0,582691.5515,2960.085326,207368.3038,47008.1828,0,0,275868.4711,904.8785693,60393.22025
Raleigh/Greensboro,Carolina del Norte,08/01/2023,P2,103962.6651,0,0,581242.0026,1456.291496,193786.8758,7579.820204,0,0,49715.66153,270.0533634,11211.6068,111533.6929,0,0,676802.4895,3098.13669,235400.7115,58092.00716,0,0,338918.7061,945.0638015,74516.75517
San Francisco/Oakland,California,08/01/2023,P2,71708.36182,357981.293,51235.912,511126.4043,1614.861994,135457.1494,11536.04474,46627.00458,8441.714212,68053.22569,362.778017,16946.0545,124570.3211,535012.9396,86102.4633,835438.1991,3494.544471,260720.3339,34956.44472,119354.0317,21757.90342,200241.5101,923.5966503,45609.98112
Boise,Idaho,08/01/2023,P2,14348.09474,0,0,89703.51302,1759.143205,23682.10876,1852.963042,0,0,10221.98547,377.9879268,2720.652096,20698.77943,0,0,126339.7544,3909.735398,39816.58283,4731.936972,0,0,25623.74613,796.2601165,6001.514878
Chicago,Illinois,08/01/2023,P2,202501.2926,1079927.025,171742.4871,1325050.637,1522.335154,384821.897,14330.92733,49547.65283,8118.540624,88072.1311,313.0087441,21095.18903,214906.6704,1109708.135,171569.1215,1428375.188,3324.739094,464088.95,74711.40691,276965.3522,49238.71786,429164.5392,862.3231665,97063.38977
Indianapolis,Indiana,08/01/2023,P2,68626.23174,317823.4845,52857.73956,421283.0354,1641.159107,116101.1197,3099.27867,7413.411254,1360.202865,17619.1406,328.8241855,4567.99578,79059.30526,343002.1446,58152.97307,478100.3918,3605.568772,152644.51,35444.69768,92500.87423,18782.32083,183754.5518,953.1267802,45829.39105
Louisville,Kentucky,08/01/2023,P2,38639.78855,0,0,249085.3572,1601.17025,67564.75405,1797.557599,0,0,10069.10615,282.1652641,2645.341906,51095.84175,0,0,303226.4479,3603.188274,102532.0711,20569.87724,0,0,106121.1142,923.4149215,26373.40531
Hartford/Springfield,Massachusetts,08/01/2023,P2,63855.7114,0,0,434638.172,1350.437007,115415.9866,4969.532887,0,0,34226.33851,303.8461202,7288.03502,81942.9824,0,0,576526.999,3019.592387,158725.8862,53015.15743,0,0,326985.3808,903.068958,67707.17792
Atlanta,Georgia,08/01/2023,P2,107533.2653,0,0,753310.6855,1557.663999,235393.7865,12529.12541,0,0,83416.04525,362.3490777,18404.15978,212839.1701,0,0,1269691.771,3672.809882,477860.8404,84185.44363,0,0,499105.7783,954.6360003,108025.8235
Orlando,Florida,08/01/2023,P2,71476.61767,244306.6708,41860.93497,480280.2368,1353.114402,144337.6661,9473.292381,22772.07073,3632.843482,63860.176,336.4165003,13874.90109,151080.3562,709688.7817,124253.7457,905066.0724,3158.437303,327542.847,65418.2677,209880.8462,37988.29604,387209.9115,945.2033399,82514.74819
Boston,Massachusetts,08/01/2023,P2,94609.44525,0,0,637379.609,1270.416988,179378.9734,10678.75181,0,0,64771.21077,288.9134393,15632.12874,118706.2472,0,0,847407.831,2939.010693,238872.0794,101394.7108,0,0,588101.8027,917.8421652,134647.4944
Little Rock,Arkansas,08/01/2023,P2,28194.07017,0,0,175260.5976,1747.636981,50571.43821,1499.874392,0,0,8796.226532,337.3505842,2222.013668,30308.99425,0,0,185170.6544,3637.134814,63440.07837,11923.14429,0,0,63239.53459,923.4691184,15306.17916
Sacramento,California,15/01/2023,P2,59950.81017,0,0,366102.9713,1623.496992,100076.1656,6225.3971,0,0,38728.92094,369.6575875,9152.28005,71056.78422,0,0,494458.7386,3398.594353,135867.963,22715.16704,0,0,133172.1293,940.5545208,28675.6676
Des Moines,Iowa,15/01/2023,P2,28877.77329,0,0,162692.4516,1668.027,41281.31456,1365.719753,0,0,9213.502188,411.6023443,2050.294087,29289.67427,0,0,164297.8345,3609.423024,53414.85139,17346.06733,0,0,83868.75454,1020.376445,19938.53428
Jacksonville,Florida,15/01/2023,P2,37927.14108,128045.3285,22399.37389,252984.9344,1509.416021,80035.84579,6475.665727,35122.87681,4913.687589,45141.29021,379.5237613,9574.685419,49216.99467,196188.3212,28493.49052,357291.1928,3211.768387,113853.646,36433.30935,170100.2201,25941.46597,236449.8211,949.2829149,48799.02662
Wichita,Kansas,15/01/2023,P2,29586.26068,0,0,174978.0333,1591.422273,45591.65066,1308.621554,0,0,7476.49489,354.9733308,1925.729286,28873.25831,0,0,172482.4899,3618.543632,52372.27328,13802.15056,0,0,70900.59445,978.8034601,16874.3329
South Carolina,Carolina del Sur,15/01/2023,P2,128023.6503,0,0,849371.5738,1500.698039,264877.2945,13281.32733,0,0,81992.70904,285.1438984,19617.2934,182454.1555,0,0,1259553.019,3321.250947,423451.5608,95388.84717,0,0,556495.4457,851.6094592,126400.6655
Denver,Colorado,15/01/2023,P2,103013.7868,453907.0749,71316.19815,650731.5384,1398.676411,160288.2958,13227.86825,56566.6516,9995.05967,76179.31898,357.2056157,19337.29881,125226.9557,589826.0553,94938.62944,796039.9617,3346.535877,222283.5937,53820.70573,222812.9984,42284.28449,284021.3696,932.8573652,66893.08192
Phoenix/Tucson,Arizona,15/01/2023,P2,160889.3525,776813.4568,125985.9215,1029294.045,1680.852769,266531.0363,17379.98667,68368.33217,11769.94194,103833.4492,432.8340158,26828.86335,196841.4701,862483.3109,147209.9574,1192091.814,3552.618028,375313.4921,67557.65037,246579.6098,45560.99418,370905.1912,969.8197634,86021.69328
Peoria/Springfield,Illinois,15/01/2023,P2,55323.66394,252862.9595,42271.85413,340942.9232,1511.949175,93121.82867,2669.082225,5181.254012,933.7855871,16732.1965,340.0404227,3967.881177,66575.39504,283466.7077,47660.56298,408119.5452,3413.24779,125101.7543,27360.49408,74585.6165,14905.49382,150494.9861,882.3582011,34354.586
San Diego,California,15/01/2023,P2,59207.77053,262572.0634,40055.5287,399642.6513,1752.273721,106339.2215,9770.280529,22484.07589,3620.442523,63732.01825,437.2326504,15102.56944,82286.92099,389214.7468,61975.73954,536132.7837,3375.392505,167486.3101,24252.34216,50586.40522,8873.814429,145346.1159,927.1315636,31270.35763
Kansas City,Kansas,15/01/2023,P2,56783.71411,225879.6347,39804.70259,347418.0456,1490.073125,86990.95652,3902.130456,10469.44298,1500.875955,26761.59041,398.4069082,5882.877276,70422.65507,305100.6772,51584.41875,432916.2829,3211.235861,130378.7011,38073.09133,131520.1355,26280.01377,203755.7798,938.4527311,44480.71777
Miami/Ft Lauderdale,Florida,15/01/2023,P2,68001.30071,208029.3555,31477.12797,536744.4198,1332.459967,194177.7396,19144.98019,108263.7148,15242.31445,134660.5905,321.9476182,27988.42728,99176.86563,336554.1584,45046.1843,798639.6225,2967.21299,293206.518,68946.42761,339410.5618,50233.90101,463433.1816,886.4183617,93942.74905
Birmingham/Montgomery,Alabama,15/01/2023,P2,111671.4432,0,0,712971.0438,1502.524292,225821.8455,8549.287972,0,0,55904.64975,321.0494467,12770.82568,147519.9222,0,0,977209.3818,3359.008598,333544.32,66474.01458,0,0,396739.6682,849.0173189,87008.33056
Los Angeles,California,15/01/2023,P2,328889.395,1320499.207,202623.1874,2219715.351,1794.038103,578522.4755,27808.33326,85705.05339,14911.17783,171280.1434,376.8786187,43476.92451,486226.39,2329759.102,389819.8014,3052226.974,3261.60605,968428.8502,93652.4209,271525.297,50780.99927,525482.6613,829.1311681,118464.9575
Tampa/St Petersburg,Florida,15/01/2023,P2,70929.22964,226527.8752,40579.26962,476244.9697,1426.364604,138327.0746,14876.04137,81149.2413,11600.97103,102172.3628,383.537179,21722.57317,105956.2085,422497.5812,60726.36722,781472.8851,3255.41828,235153.9228,79018.88512,383806.2748,58308.2221,513898.5375,957.8450776,106484.7434
Charlotte,Carolina del Norte,15/01/2023,P2,71857.77814,0,0,458702.2577,1429.341219,134590.512,7870.964545,0,0,47707.66462,238.1588746,11465.45407,84163.48095,0,0,569273.5086,2997.42048,180310.5219,50819.93112,0,0,291768.1653,873.3432811,66780.76463
Raleigh/Greensboro,Carolina del Norte,15/01/2023,P2,80647.46576,0,0,524498.7259,1449.665498,150548.0559,9908.489648,0,0,59802.9549,268.209651,14629.90593,99359.87145,0,0,680555.7533,3064.881048,211717.5914,61548.84991,0,0,348030.9438,902.4620545,80170.2764
San Francisco/Oakland,California,15/01/2023,P2,85546.28688,353233.8259,60206.7513,544175.3857,1659.591913,159527.442,10149.17304,45566.76322,6739.085922,67678.62849,375.8445749,14958.46837,111017.8565,575651.6761,78247.06977,829713.5451,3501.379063,233916.4653,33249.07133,126282.6341,20229.67461,206222.5014,912.4517709,42793.62713
